Video file,Day,Month,Year,Date,Time,Event,EventC,Direction,Social,Flash,Site,Week,TimeofYear
snip_2020_08_16_23_19_11_in.mp4,16,8,2020,16/08/2020,22:19:27,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_16_23_37_38_in.mp4,16,8,2020,16/08/2020,22:37:56,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_16_23_39_03_in.mp4,16,8,2020,16/08/2020,22:39:21,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_17_00_40_21_in.mp4,16,8,2020,16/08/2020,23:40:38,LS1 Einflug,1,innerloop,1,no,Anklam,3,15
snip_2020_08_17_00_41_16_in.mp4,16,8,2020,16/08/2020,23:41:34,LS1 Einflug,1,innerloop,1,no,Anklam,3,15
snip_2020_08_17_00_49_50_in.mp4,16,8,2020,16/08/2020,23:50:08,LS1 Einflug,1,down,0,no,Anklam,3,15
snip_2020_08_17_01_12_05_in.mp4,17,8,2020,17/08/2020,0:12:23,LS1 Einflug,1,up,0,no,Anklam,3,16
snip_2020_08_17_01_14_44_in.mp4,17,8,2020,17/08/2020,0:15:02,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_01_17_27_in.mp4,17,8,2020,17/08/2020,0:17:45,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_01_20_21_in.mp4,17,8,2020,17/08/2020,0:20:39,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_01_21_52_in.mp4,17,8,2020,17/08/2020,0:22:09,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_01_23_26_in.mp4,17,8,2020,17/08/2020,0:23:44,LS1 Einflug,1,innerloop,1,no,Anklam,3,16
snip_2020_08_17_01_29_36_in.mp4,17,8,2020,17/08/2020,0:29:54,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_01_43_10_in.mp4,17,8,2020,17/08/2020,0:43:28,LS1 Einflug,1,up,1,no,Anklam,3,16
snip_2020_08_17_01_52_39_in.mp4,17,8,2020,17/08/2020,0:52:57,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_01_57_39_in.mp4,17,8,2020,17/08/2020,0:57:57,LS1 Einflug,1,up,0,no,Anklam,3,16
snip_2020_08_17_02_08_21_in.mp4,17,8,2020,17/08/2020,1:08:39,LS1 Einflug,1,up,1,no,Anklam,3,16
snip_2020_08_17_03_14_16_in.mp4,17,8,2020,17/08/2020,2:14:34,LS1 Einflug,1,right,1,no,Anklam,3,16
snip_2020_08_17_03_18_30_in.mp4,17,8,2020,17/08/2020,2:18:48,LS1 Einflug,1,innerloop,0,no,Anklam,3,16
snip_2020_08_17_03_25_37_in.mp4,17,8,2020,17/08/2020,2:25:54,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_03_27_49_in.mp4,17,8,2020,17/08/2020,2:28:07,LS1 Einflug,1,innerloop,1,no,Anklam,3,16
snip_2020_08_17_03_29_37_in.mp4,17,8,2020,17/08/2020,2:29:55,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_03_35_24_in.mp4,17,8,2020,17/08/2020,2:35:42,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_03_46_24_in.mp4,17,8,2020,17/08/2020,2:46:42,LS1 Einflug,1,up,0,no,Anklam,3,16
snip_2020_08_17_03_52_10_in.mp4,17,8,2020,17/08/2020,2:52:28,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_04_00_10_in.mp4,17,8,2020,17/08/2020,3:00:29,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_04_05_34_in.mp4,17,8,2020,17/08/2020,3:05:53,LS1 Einflug,1,right,1,no,Anklam,3,16
snip_2020_08_17_04_34_27_in.mp4,17,8,2020,17/08/2020,3:34:45,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_04_37_05_in.mp4,17,8,2020,17/08/2020,3:37:24,LS1 Einflug,1,innerloop,0,no,Anklam,3,16
snip_2020_08_17_04_43_23_in.mp4,17,8,2020,17/08/2020,3:43:42,LS1 Einflug,1,right,1,no,Anklam,3,16
snip_2020_08_17_05_10_53_in.mp4,17,8,2020,17/08/2020,4:11:12,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_20_43_38_in.mp4,17,8,2020,17/08/2020,19:44:00,LS1 Einflug,1,right,0,no,Anklam,3,16
snip_2020_08_17_21_03_50_in.mp4,17,8,2020,17/08/2020,20:04:13,LS1 Einflug,1,right,1,no,Anklam,3,16
snip_2020_08_17_21_09_39_in.mp4,17,8,2020,17/08/2020,20:10:02,LS1 Einflug,1,right,0,no,Anklam,3,16
snip_2020_08_17_21_10_42_in.mp4,17,8,2020,17/08/2020,20:11:06,LS1 Einflug,1,down,0,no,Anklam,3,16
snip_2020_08_17_21_29_06_in.mp4,17,8,2020,17/08/2020,20:29:30,LS1 Einflug,1,down,1,no,Anklam,3,16
snip_2020_08_17_21_38_45_in.mp4,17,8,2020,17/08/2020,20:39:09,LS1 Einflug,1,up,0,no,Anklam,3,16
snip_2020_08_17_21_48_51_in.mp4,17,8,2020,17/08/2020,20:49:15,LS1 Einflug,1,innerloop,1,no,Anklam,3,16
